date,max_temp,min_temp,avg_temp,year,avg_temp_for_the_year,f_max_temp,f_min_temp,f_avg_temp,max_temp_change,min_temp_change,avg_temp_change,csv_creation_time
2022-03-01 00:00:00+00:00,6.708,-3.342,0.521,2022-01-01,15.222062,44.074,25.984,32.938,1.75,-0.5,0.175,2024-03-20 18:11:40
2022-03-02 00:00:00+00:00,6.508,-3.641,0.844,2022-01-01,15.222062,43.714,25.446,33.519,-0.2,-0.299,0.323,2024-03-20 18:11:40
2022-03-03 00:00:00+00:00,3.059,-5.042,-1.014,2022-01-01,15.222062,37.506,22.924,30.175,-3.449,-1.401,-1.858,2024-03-20 18:11:40
2022-03-04 00:00:00+00:00,4.458,-1.691,1.379,2022-01-01,15.222062,40.024,28.956,34.482,1.399,3.351,2.393,2024-03-20 18:11:40
2022-03-05 00:00:00+00:00,4.458,-4.542,-0.133,2022-01-01,15.222062,40.024,23.824,31.761,0.0,-2.851,-1.512,2024-03-20 18:11:40
2022-03-06 00:00:00+00:00,2.209,-3.092,0.206,2022-01-01,15.222062,35.976,26.434,32.371,-2.249,1.45,0.339,2024-03-20 18:11:40
2022-03-07 00:00:00+00:00,7.908,-2.641,1.792,2022-01-01,15.222062,46.234,27.246,35.226,5.699,0.451,1.586,2024-03-20 18:11:40
2022-03-08 00:00:00+00:00,8.559,-3.691,2.202,2022-01-01,15.222062,47.406,25.356,35.964,0.651,-1.05,0.41,2024-03-20 18:11:40
2022-03-09 00:00:00+00:00,10.359,-3.291,2.788,2022-01-01,15.222062,50.646,26.076,37.018,1.8,0.4,0.586,2024-03-20 18:11:40
2022-03-10 00:00:00+00:00,7.708,-1.491,2.183,2022-01-01,15.222062,45.874,29.316,35.929,-2.651,1.8,-0.605,2024-03-20 18:11:40
2022-03-11 00:00:00+00:00,6.859,-2.842,1.438,2022-01-01,15.222062,44.346,26.884,34.588,-0.849,-1.351,-0.745,2024-03-20 18:11:40
2022-03-12 00:00:00+00:00,9.609,-1.391,3.234,2022-01-01,15.222062,49.296,29.496,37.821,2.75,1.451,1.796,2024-03-20 18:11:40
2022-03-13 00:00:00+00:00,11.109,-1.091,4.463,2022-01-01,15.222062,51.996,30.036,40.033,1.5,0.3,1.229,2024-03-20 18:11:40
2022-03-14 00:00:00+00:00,12.059,0.808,6.325,2022-01-01,15.222062,53.706,33.454,43.385,0.95,1.899,1.862,2024-03-20 18:11:40
2022-03-15 00:00:00+00:00,11.909,3.609,7.767,2022-01-01,15.222062,53.436,38.496,45.981,-0.15,2.801,1.442,2024-03-20 18:11:40
2022-03-16 00:00:00+00:00,11.059,2.658,6.923,2022-01-01,15.222062,51.906,36.784,44.461,-0.85,-0.951,-0.844,2024-03-20 18:11:40
2022-03-17 00:00:00+00:00,12.309,2.959,7.658,2022-01-01,15.222062,54.156,37.326,45.784,1.25,0.301,0.735,2024-03-20 18:11:40
2022-03-18 00:00:00+00:00,12.059,4.208,7.471,2022-01-01,15.222062,53.706,39.574,45.448,-0.25,1.249,-0.187,2024-03-20 18:11:40
2022-03-19 00:00:00+00:00,9.659,0.708,5.29,2022-01-01,15.222062,49.386,33.274,41.522,-2.4,-3.5,-2.181,2024-03-20 18:11:40
2022-03-20 00:00:00+00:00,11.009,1.008,5.598,2022-01-01,15.222062,51.816,33.814,42.076,1.35,0.3,0.308,2024-03-20 18:11:40
2022-03-21 00:00:00+00:00,12.659,0.609,5.911,2022-01-01,15.222062,54.786,33.096,42.64,1.65,-0.399,0.313,2024-03-20 18:11:40
2022-03-22 00:00:00+00:00,15.409,-0.442,6.342,2022-01-01,15.222062,59.736,31.204,43.416,2.75,-1.051,0.431,2024-03-20 18:11:40
2022-03-23 00:00:00+00:00,16.909,-0.442,7.481,2022-01-01,15.222062,62.436,31.204,45.466,1.5,0.0,1.139,2024-03-20 18:11:40
2022-03-24 00:00:00+00:00,14.759,-1.841,5.854,2022-01-01,15.222062,58.566,28.686,42.537,-2.15,-1.399,-1.627,2024-03-20 18:11:40
2022-03-25 00:00:00+00:00,15.859,-0.742,8.025,2022-01-01,15.222062,60.546,30.664,46.445,1.1,1.099,2.171,2024-03-20 18:11:40
2022-03-26 00:00:00+00:00,12.609,3.959,8.052,2022-01-01,15.222062,54.696,39.126,46.494,-3.25,4.701,0.027,2024-03-20 18:11:40
2022-03-27 00:00:00+00:00,14.609,0.259,7.367,2022-01-01,15.222062,58.296,32.466,45.261,2.0,-3.7,-0.685,2024-03-20 18:11:40
2022-03-28 00:00:00+00:00,15.109,3.559,8.586,2022-01-01,15.222062,59.196,38.406,47.455,0.5,3.3,1.219,2024-03-20 18:11:40
2022-03-29 00:00:00+00:00,11.809,2.109,7.125,2022-01-01,15.222062,53.256,35.796,44.825,-3.3,-1.45,-1.461,2024-03-20 18:11:40
2022-03-30 00:00:00+00:00,8.208,0.508,4.752,2022-01-01,15.222062,46.774,32.914,40.554,-3.601,-1.601,-2.373,2024-03-20 18:11:40
2022-03-31 00:00:00+00:00,6.458,-1.241,3.348,2022-01-01,15.222062,43.624,29.766,38.026,-1.75,-1.749,-1.404,2024-03-20 18:11:40
2022-04-01 00:00:00+00:00,7.058,-0.192,3.156,2022-01-01,15.222062,44.704,31.654,37.681,0.6,1.049,-0.192,2024-03-20 18:11:40
2022-04-02 00:00:00+00:00,5.008,-2.691,1.773,2022-01-01,15.222062,41.014,27.156,35.191,-2.05,-2.499,-1.383,2024-03-20 18:11:40
2022-04-03 00:00:00+00:00,6.859,-3.391,2.042,2022-01-01,15.222062,44.346,25.896,35.676,1.851,-0.7,0.269,2024-03-20 18:11:40
2022-04-04 00:00:00+00:00,7.808,0.508,3.64,2022-01-01,15.222062,46.054,32.914,38.552,0.949,3.899,1.598,2024-03-20 18:11:40
2022-04-05 00:00:00+00:00,8.659,4.658,6.642,2022-01-01,15.222062,47.586,40.384,43.956,0.851,4.15,3.002,2024-03-20 18:11:40
2022-04-06 00:00:00+00:00,11.859,7.859,10.025,2022-01-01,15.222062,53.346,46.146,50.045,3.2,3.201,3.383,2024-03-20 18:11:40
2022-04-07 00:00:00+00:00,14.458,6.158,9.831,2022-01-01,15.222062,58.024,43.084,49.696,2.599,-1.701,-0.194,2024-03-20 18:11:40
2022-04-08 00:00:00+00:00,8.909,3.109,6.24,2022-01-01,15.222062,48.036,37.596,43.232,-5.549,-3.049,-3.591,2024-03-20 18:11:40
2022-04-09 00:00:00+00:00,9.409,2.059,5.238,2022-01-01,15.222062,48.936,35.706,41.428,0.5,-1.05,-1.002,2024-03-20 18:11:40
2022-04-10 00:00:00+00:00,8.309,1.459,4.35,2022-01-01,15.222062,46.956,34.626,39.83,-1.1,-0.6,-0.888,2024-03-20 18:11:40
2022-04-11 00:00:00+00:00,11.009,0.909,5.977,2022-01-01,15.222062,51.816,33.636,42.759,2.7,-0.55,1.627,2024-03-20 18:11:40
2022-04-12 00:00:00+00:00,15.409,-0.192,8.6,2022-01-01,15.222062,59.736,31.654,47.48,4.4,-1.101,2.623,2024-03-20 18:11:40
2022-04-13 00:00:00+00:00,20.559,5.508,12.509,2022-01-01,15.222062,69.006,41.914,54.516,5.15,5.7,3.909,2024-03-20 18:11:40
2022-04-14 00:00:00+00:00,16.909,7.008,11.563,2022-01-01,15.222062,62.436,44.614,52.813,-3.65,1.5,-0.946,2024-03-20 18:11:40
2022-04-15 00:00:00+00:00,10.259,4.158,7.817,2022-01-01,15.222062,50.466,39.484,46.071,-6.65,-2.85,-3.746,2024-03-20 18:11:40
2022-04-16 00:00:00+00:00,11.859,1.609,6.181,2022-01-01,15.222062,53.346,34.896,43.126,1.6,-2.549,-1.636,2024-03-20 18:11:40
2022-04-17 00:00:00+00:00,14.009,-0.391,7.342,2022-01-01,15.222062,57.216,31.296,45.216,2.15,-2.0,1.161,2024-03-20 18:11:40
2022-04-18 00:00:00+00:00,14.659,0.758,8.009,2022-01-01,15.222062,58.386,33.364,46.416,0.65,1.149,0.667,2024-03-20 18:11:40
2022-04-19 00:00:00+00:00,13.458,3.059,7.959,2022-01-01,15.222062,56.224,37.506,46.326,-1.201,2.301,-0.05,2024-03-20 18:11:40
2022-04-20 00:00:00+00:00,14.059,4.458,8.696,2022-01-01,15.222062,57.306,40.024,47.653,0.601,1.399,0.737,2024-03-20 18:11:40
2022-04-21 00:00:00+00:00,13.009,6.408,9.784,2022-01-01,15.222062,55.416,43.534,49.611,-1.05,1.95,1.088,2024-03-20 18:11:40
2022-04-22 00:00:00+00:00,13.208,4.308,9.579,2022-01-01,15.222062,55.774,39.754,49.242,0.199,-2.1,-0.205,2024-03-20 18:11:40
2022-04-23 00:00:00+00:00,16.809,4.009,11.058,2022-01-01,15.222062,62.256,39.216,51.904,3.601,-0.299,1.479,2024-03-20 18:11:40
2022-04-24 00:00:00+00:00,16.708,6.508,11.306,2022-01-01,15.222062,62.074,43.714,52.351,-0.101,2.499,0.248,2024-03-20 18:11:40
2022-04-25 00:00:00+00:00,13.708,3.959,8.896,2022-01-01,15.222062,56.674,39.126,48.013,-3.0,-2.549,-2.41,2024-03-20 18:11:40
2022-04-26 00:00:00+00:00,16.208,2.009,10.261,2022-01-01,15.222062,61.174,35.616,50.47,2.5,-1.95,1.365,2024-03-20 18:11:40
2022-04-27 00:00:00+00:00,16.409,5.558,11.4,2022-01-01,15.222062,61.536,42.004,52.52,0.201,3.549,1.139,2024-03-20 18:11:40
2022-04-28 00:00:00+00:00,16.509,5.258,11.129,2022-01-01,15.222062,61.716,41.464,52.032,0.1,-0.3,-0.271,2024-03-20 18:11:40
2022-04-29 00:00:00+00:00,18.409,2.908,12.298,2022-01-01,15.222062,65.136,37.234,54.136,1.9,-2.35,1.169,2024-03-20 18:11:40
2022-04-30 00:00:00+00:00,18.608,6.958,13.394,2022-01-01,15.222062,65.494,44.524,56.109,0.199,4.05,1.096,2024-03-20 18:11:40
2022-05-01 00:00:00+00:00,16.409,7.908,11.821,2022-01-01,15.222062,61.536,46.234,53.278,-2.199,0.95,-1.573,2024-03-20 18:11:40
2022-05-02 00:00:00+00:00,18.759,6.258,12.979,2022-01-01,15.222062,65.766,43.264,55.362,2.35,-1.65,1.158,2024-03-20 18:11:40
2022-05-03 00:00:00+00:00,18.509,6.658,12.373,2022-01-01,15.222062,65.316,43.984,54.271,-0.25,0.4,-0.606,2024-03-20 18:11:40
2022-05-04 00:00:00+00:00,19.208,7.058,13.917,2022-01-01,15.222062,66.574,44.704,57.051,0.699,0.4,1.544,2024-03-20 18:11:40
2022-05-05 00:00:00+00:00,18.358,9.309,13.804,2022-01-01,15.222062,65.044,48.756,56.847,-0.85,2.251,-0.113,2024-03-20 18:11:40
2022-05-06 00:00:00+00:00,19.358,6.058,14.181,2022-01-01,15.222062,66.844,42.904,57.526,1.0,-3.251,0.377,2024-03-20 18:11:40
2022-05-07 00:00:00+00:00,22.009,8.659,15.967,2022-01-01,15.222062,71.616,47.586,60.741,2.651,2.601,1.786,2024-03-20 18:11:40
2022-05-08 00:00:00+00:00,19.309,9.009,14.531,2022-01-01,15.222062,66.756,48.216,58.156,-2.7,0.35,-1.436,2024-03-20 18:11:40
2022-05-09 00:00:00+00:00,21.159,6.258,14.484,2022-01-01,15.222062,70.086,43.264,58.071,1.85,-2.751,-0.047,2024-03-20 18:11:40
2022-05-10 00:00:00+00:00,26.009,9.759,19.242,2022-01-01,15.222062,78.816,49.566,66.636,4.85,3.501,4.758,2024-03-20 18:11:40
2022-05-11 00:00:00+00:00,27.409,15.009,20.919,2022-01-01,15.222062,81.336,59.016,69.654,1.4,5.25,1.677,2024-03-20 18:11:40
2022-05-12 00:00:00+00:00,19.259,12.359,16.494,2022-01-01,15.222062,66.666,54.246,61.689,-8.15,-2.65,-4.425,2024-03-20 18:11:40
2022-05-13 00:00:00+00:00,18.559,9.458,14.734,2022-01-01,15.222062,65.406,49.024,58.521,-0.7,-2.901,-1.76,2024-03-20 18:11:40
2022-05-14 00:00:00+00:00,19.858,10.059,15.598,2022-01-01,15.222062,67.744,50.106,60.076,1.299,0.601,0.864,2024-03-20 18:11:40
2022-05-15 00:00:00+00:00,20.759,6.758,14.784,2022-01-01,15.222062,69.366,44.164,58.611,0.901,-3.301,-0.814,2024-03-20 18:11:40
2022-05-16 00:00:00+00:00,24.559,9.609,18.106,2022-01-01,15.222062,76.206,49.296,64.591,3.8,2.851,3.322,2024-03-20 18:11:40
2022-05-17 00:00:00+00:00,21.208,13.909,16.969,2022-01-01,15.222062,70.174,57.036,62.544,-3.351,4.3,-1.137,2024-03-20 18:11:40
2022-05-18 00:00:00+00:00,24.259,11.609,18.234,2022-01-01,15.222062,75.666,52.896,64.821,3.051,-2.3,1.265,2024-03-20 18:11:40
2022-05-19 00:00:00+00:00,28.559,13.559,22.059,2022-01-01,15.222062,83.406,56.406,71.706,4.3,1.95,3.825,2024-03-20 18:11:40
2022-05-20 00:00:00+00:00,24.409,17.858,20.827,2022-01-01,15.222062,75.936,64.144,69.489,-4.15,4.299,-1.232,2024-03-20 18:11:40
2022-05-21 00:00:00+00:00,17.759,12.059,15.421,2022-01-01,15.222062,63.966,53.706,59.758,-6.65,-5.799,-5.406,2024-03-20 18:11:40
2022-05-22 00:00:00+00:00,18.809,9.509,14.396,2022-01-01,15.222062,65.856,49.116,57.913,1.05,-2.55,-1.025,2024-03-20 18:11:40
2022-05-23 00:00:00+00:00,22.059,9.208,16.769,2022-01-01,15.222062,71.706,48.574,62.184,3.25,-0.301,2.373,2024-03-20 18:11:40
2022-05-24 00:00:00+00:00,21.909,12.109,17.681,2022-01-01,15.222062,71.436,53.796,63.826,-0.15,2.901,0.912,2024-03-20 18:11:40
2022-05-25 00:00:00+00:00,19.858,9.458,15.479,2022-01-01,15.222062,67.744,49.024,59.862,-2.051,-2.651,-2.202,2024-03-20 18:11:40
2022-05-26 00:00:00+00:00,20.409,14.208,17.327,2022-01-01,15.222062,68.736,57.574,63.189,0.551,4.75,1.848,2024-03-20 18:11:40
2022-05-27 00:00:00+00:00,17.858,9.659,14.427,2022-01-01,15.222062,64.144,49.386,57.969,-2.551,-4.549,-2.9,2024-03-20 18:11:40
2022-05-28 00:00:00+00:00,15.159,8.609,11.967,2022-01-01,15.222062,59.286,47.496,53.541,-2.699,-1.05,-2.46,2024-03-20 18:11:40
2022-05-29 00:00:00+00:00,14.809,7.758,11.623,2022-01-01,15.222062,58.656,45.964,52.921,-0.35,-0.851,-0.344,2024-03-20 18:11:40
2022-05-30 00:00:00+00:00,15.759,8.159,12.146,2022-01-01,15.222062,60.366,46.686,53.863,0.95,0.401,0.523,2024-03-20 18:11:40
2022-05-31 00:00:00+00:00,18.259,7.808,13.754,2022-01-01,15.222062,64.866,46.054,56.757,2.5,-0.351,1.608,2024-03-20 18:11:40
2022-06-01 00:00:00+00:00,19.009,8.659,14.269,2022-01-01,15.222062,66.216,47.586,57.684,0.75,0.851,0.515,2024-03-20 18:11:40
2022-06-02 00:00:00+00:00,18.509,9.259,13.961,2022-01-01,15.222062,65.316,48.666,57.13,-0.5,0.6,-0.308,2024-03-20 18:11:40
2022-06-03 00:00:00+00:00,24.009,9.208,17.815,2022-01-01,15.222062,75.216,48.574,64.067,5.5,-0.051,3.854,2024-03-20 18:11:40
2022-06-04 00:00:00+00:00,22.559,11.509,18.042,2022-01-01,15.222062,72.606,52.716,64.476,-1.45,2.301,0.227,2024-03-20 18:11:40
2022-06-05 00:00:00+00:00,27.358,9.059,19.867,2022-01-01,15.222062,81.244,48.306,67.761,4.799,-2.45,1.825,2024-03-20 18:11:40
2022-06-06 00:00:00+00:00,25.159,14.659,20.431,2022-01-01,15.222062,77.286,58.386,68.776,-2.199,5.6,0.564,2024-03-20 18:11:40
2022-06-07 00:00:00+00:00,23.509,13.009,18.859,2022-01-01,15.222062,74.316,55.416,65.946,-1.65,-1.65,-1.572,2024-03-20 18:11:40
2022-06-08 00:00:00+00:00,24.858,13.559,20.204,2022-01-01,15.222062,76.744,56.406,68.367,1.349,0.55,1.345,2024-03-20 18:11:40
2022-06-09 00:00:00+00:00,21.059,15.909,18.454,2022-01-01,15.222062,69.906,60.636,65.217,-3.799,2.35,-1.75,2024-03-20 18:11:40
2022-06-10 00:00:00+00:00,24.958,13.109,19.415,2022-01-01,15.222062,76.924,55.596,66.947,3.899,-2.8,0.961,2024-03-20 18:11:40
2022-06-11 00:00:00+00:00,26.409,16.608,21.861,2022-01-01,15.222062,79.536,61.894,71.35,1.451,3.499,2.446,2024-03-20 18:11:40
2022-06-12 00:00:00+00:00,25.659,14.559,20.194,2022-01-01,15.222062,78.186,58.206,68.349,-0.75,-2.049,-1.667,2024-03-20 18:11:40
2022-06-13 00:00:00+00:00,20.759,12.559,16.215,2022-01-01,15.222062,69.366,54.606,61.187,-4.9,-2.0,-3.979,2024-03-20 18:11:40
2022-06-14 00:00:00+00:00,19.358,9.909,14.833,2022-01-01,15.222062,66.844,49.836,58.699,-1.401,-2.65,-1.382,2024-03-20 18:11:40
2022-06-15 00:00:00+00:00,24.708,8.458,18.044,2022-01-01,15.222062,76.474,47.224,64.479,5.35,-1.451,3.211,2024-03-20 18:11:40
2022-06-16 00:00:00+00:00,23.958,13.458,18.675,2022-01-01,15.222062,75.124,56.224,65.615,-0.75,5.0,0.631,2024-03-20 18:11:40
2022-06-17 00:00:00+00:00,24.958,12.208,20.023,2022-01-01,15.222062,76.924,53.974,68.041,1.0,-1.25,1.348,2024-03-20 18:11:40
2022-06-18 00:00:00+00:00,34.058,17.208,26.233,2022-01-01,15.222062,93.304,62.974,79.219,9.1,5.0,6.21,2024-03-20 18:11:40
2022-06-19 00:00:00+00:00,35.608,15.259,24.873,2022-01-01,15.222062,96.094,59.466,76.771,1.55,-1.949,-1.36,2024-03-20 18:11:40
2022-06-20 00:00:00+00:00,17.159,12.809,14.925,2022-01-01,15.222062,62.886,55.056,58.865,-18.449,-2.45,-9.948,2024-03-20 18:11:40
2022-06-21 00:00:00+00:00,23.608,11.309,17.759,2022-01-01,15.222062,74.494,52.356,63.966,6.449,-1.5,2.834,2024-03-20 18:11:40
2022-06-22 00:00:00+00:00,26.759,11.609,20.45,2022-01-01,15.222062,80.166,52.896,68.81,3.151,0.3,2.691,2024-03-20 18:11:40
2022-06-23 00:00:00+00:00,29.608,13.458,22.629,2022-01-01,15.222062,85.294,56.224,72.732,2.849,1.849,2.179,2024-03-20 18:11:40
2022-06-24 00:00:00+00:00,31.809,19.009,25.04,2022-01-01,15.222062,89.256,66.216,77.072,2.201,5.551,2.411,2024-03-20 18:11:40
2022-06-25 00:00:00+00:00,27.458,18.559,22.302,2022-01-01,15.222062,81.424,65.406,72.144,-4.351,-0.45,-2.738,2024-03-20 18:11:40
2022-06-26 00:00:00+00:00,29.858,17.659,24.131,2022-01-01,15.222062,85.744,63.786,75.436,2.4,-0.9,1.829,2024-03-20 18:11:40
2022-06-27 00:00:00+00:00,34.458,20.659,27.223,2022-01-01,15.222062,94.024,69.186,81.001,4.6,3.0,3.092,2024-03-20 18:11:40
2022-06-28 00:00:00+00:00,24.809,17.059,21.056,2022-01-01,15.222062,76.656,62.706,69.901,-9.649,-3.6,-6.167,2024-03-20 18:11:40
2022-06-29 00:00:00+00:00,25.059,15.659,20.971,2022-01-01,15.222062,77.106,60.186,69.748,0.25,-1.4,-0.085,2024-03-20 18:11:40
2022-06-30 00:00:00+00:00,27.208,17.708,22.296,2022-01-01,15.222062,80.974,63.874,72.133,2.149,2.049,1.325,2024-03-20 18:11:40
2022-07-01 00:00:00+00:00,26.108,15.909,20.154,2022-01-01,15.222062,78.994,60.636,68.277,-1.1,-1.799,-2.142,2024-03-20 18:11:40
2022-07-02 00:00:00+00:00,25.608,12.059,19.788,2022-01-01,15.222062,78.094,53.706,67.618,-0.5,-3.85,-0.366,2024-03-20 18:11:40
2022-07-03 00:00:00+00:00,28.858,15.309,23.213,2022-01-01,15.222062,83.944,59.556,73.783,3.25,3.25,3.425,2024-03-20 18:11:40
2022-07-04 00:00:00+00:00,24.759,16.708,21.2,2022-01-01,15.222062,76.566,62.074,70.16,-4.099,1.399,-2.013,2024-03-20 18:11:40
2022-07-05 00:00:00+00:00,24.809,14.609,20.434,2022-01-01,15.222062,76.656,58.296,68.781,0.05,-2.099,-0.766,2024-03-20 18:11:40
2022-07-06 00:00:00+00:00,20.208,14.708,17.442,2022-01-01,15.222062,68.374,58.474,63.396,-4.601,0.099,-2.992,2024-03-20 18:11:40
2022-07-07 00:00:00+00:00,20.958,13.759,16.411,2022-01-01,15.222062,69.724,56.766,61.54,0.75,-0.949,-1.031,2024-03-20 18:11:40
2022-07-08 00:00:00+00:00,19.759,12.809,16.973,2022-01-01,15.222062,67.566,55.056,62.551,-1.199,-0.95,0.562,2024-03-20 18:11:40
2022-07-09 00:00:00+00:00,19.909,12.059,16.317,2022-01-01,15.222062,67.836,53.706,61.371,0.15,-0.75,-0.656,2024-03-20 18:11:40
2022-07-10 00:00:00+00:00,19.659,12.958,16.09,2022-01-01,15.222062,67.386,55.324,60.962,-0.25,0.899,-0.227,2024-03-20 18:11:40
2022-07-11 00:00:00+00:00,22.659,12.159,17.504,2022-01-01,15.222062,72.786,53.886,63.507,3.0,-0.799,1.414,2024-03-20 18:11:40
2022-07-12 00:00:00+00:00,27.159,11.409,20.002,2022-01-01,15.222062,80.886,52.536,68.004,4.5,-0.75,2.498,2024-03-20 18:11:40
2022-07-13 00:00:00+00:00,30.509,14.559,22.288,2022-01-01,15.222062,86.916,58.206,72.118,3.35,3.15,2.286,2024-03-20 18:11:40
2022-07-14 00:00:00+00:00,24.858,14.859,19.669,2022-01-01,15.222062,76.744,58.746,67.404,-5.651,0.3,-2.619,2024-03-20 18:11:40
2022-07-15 00:00:00+00:00,20.208,12.309,16.844,2022-01-01,15.222062,68.374,54.156,62.319,-4.65,-2.55,-2.825,2024-03-20 18:11:40
2022-07-16 00:00:00+00:00,21.708,13.958,17.358,2022-01-01,15.222062,71.074,57.124,63.244,1.5,1.649,0.514,2024-03-20 18:11:40
2022-07-17 00:00:00+00:00,22.958,10.759,17.304,2022-01-01,15.222062,73.324,51.366,63.147,1.25,-3.199,-0.054,2024-03-20 18:11:40
2022-07-18 00:00:00+00:00,28.309,13.359,22.279,2022-01-01,15.222062,82.956,56.046,72.102,5.351,2.6,4.975,2024-03-20 18:11:40
2022-07-19 00:00:00+00:00,34.958,16.059,26.923,2022-01-01,15.222062,94.924,60.906,80.461,6.649,2.7,4.644,2024-03-20 18:11:40
2022-07-20 00:00:00+00:00,37.708,21.059,30.138,2022-01-01,15.222062,99.874,69.906,86.248,2.75,5.0,3.215,2024-03-20 18:11:40
2022-07-21 00:00:00+00:00,28.809,20.108,24.275,2022-01-01,15.222062,83.856,68.194,75.695,-8.899,-0.951,-5.863,2024-03-20 18:11:40
2022-07-22 00:00:00+00:00,24.409,17.708,21.675,2022-01-01,15.222062,75.936,63.874,71.015,-4.4,-2.4,-2.6,2024-03-20 18:11:40
2022-07-23 00:00:00+00:00,24.009,14.759,19.19,2022-01-01,15.222062,75.216,58.566,66.542,-0.4,-2.949,-2.485,2024-03-20 18:11:40
2022-07-24 00:00:00+00:00,27.309,11.609,20.511,2022-01-01,15.222062,81.156,52.896,68.92,3.3,-3.15,1.321,2024-03-20 18:11:40
2022-07-25 00:00:00+00:00,35.108,18.358,25.988,2022-01-01,15.222062,95.194,65.044,78.778,7.799,6.749,5.477,2024-03-20 18:11:40
2022-07-26 00:00:00+00:00,24.409,16.208,20.056,2022-01-01,15.222062,75.936,61.174,68.101,-10.699,-2.15,-5.932,2024-03-20 18:11:40
2022-07-27 00:00:00+00:00,20.458,12.359,16.717,2022-01-01,15.222062,68.824,54.246,62.091,-3.951,-3.849,-3.339,2024-03-20 18:11:40
2022-07-28 00:00:00+00:00,22.509,10.159,17.236,2022-01-01,15.222062,72.516,50.286,63.025,2.051,-2.2,0.519,2024-03-20 18:11:40
2022-07-29 00:00:00+00:00,27.759,14.359,21.379,2022-01-01,15.222062,81.966,57.846,70.482,5.25,4.2,4.143,2024-03-20 18:11:40
2022-07-30 00:00:00+00:00,26.159,17.259,21.361,2022-01-01,15.222062,79.086,63.066,70.45,-1.6,2.9,-0.018,2024-03-20 18:11:40
2022-07-31 00:00:00+00:00,27.809,14.759,22.854,2022-01-01,15.222062,82.056,58.566,73.137,1.65,-2.5,1.493,2024-03-20 18:11:40
2022-08-01 00:00:00+00:00,24.458,17.358,21.042,2022-01-01,15.222062,76.024,63.244,69.876,-3.351,2.599,-1.812,2024-03-20 18:11:40
2022-08-02 00:00:00+00:00,27.159,14.958,21.465,2022-01-01,15.222062,80.886,58.924,70.637,2.701,-2.4,0.423,2024-03-20 18:11:40
2022-08-03 00:00:00+00:00,33.058,17.208,26.204,2022-01-01,15.222062,91.504,62.974,79.167,5.899,2.25,4.739,2024-03-20 18:11:40
2022-08-04 00:00:00+00:00,37.158,20.259,29.838,2022-01-01,15.222062,98.884,68.466,85.708,4.1,3.051,3.634,2024-03-20 18:11:40
2022-08-05 00:00:00+00:00,28.809,17.559,23.546,2022-01-01,15.222062,83.856,63.606,74.383,-8.349,-2.7,-6.292,2024-03-20 18:11:40
2022-08-06 00:00:00+00:00,22.358,13.509,17.723,2022-01-01,15.222062,72.244,56.316,63.901,-6.451,-4.05,-5.823,2024-03-20 18:11:40
2022-08-07 00:00:00+00:00,23.608,11.208,18.452,2022-01-01,15.222062,74.494,52.174,65.214,1.25,-2.301,0.729,2024-03-20 18:11:40
2022-08-08 00:00:00+00:00,26.708,13.708,20.967,2022-01-01,15.222062,80.074,56.674,69.741,3.1,2.5,2.515,2024-03-20 18:11:40
2022-08-09 00:00:00+00:00,27.309,17.059,21.692,2022-01-01,15.222062,81.156,62.706,71.046,0.601,3.351,0.725,2024-03-20 18:11:40
2022-08-10 00:00:00+00:00,28.708,14.458,22.169,2022-01-01,15.222062,83.674,58.024,71.904,1.399,-2.601,0.477,2024-03-20 18:11:40
2022-08-11 00:00:00+00:00,29.659,16.358,23.654,2022-01-01,15.222062,85.386,61.444,74.577,0.951,1.9,1.485,2024-03-20 18:11:40
2022-08-12 00:00:00+00:00,29.708,15.708,23.754,2022-01-01,15.222062,85.474,60.274,74.757,0.049,-0.65,0.1,2024-03-20 18:11:40
2022-08-13 00:00:00+00:00,28.858,18.759,22.615,2022-01-01,15.222062,83.944,65.766,72.707,-0.85,3.051,-1.139,2024-03-20 18:11:40
2022-08-14 00:00:00+00:00,32.158,19.159,25.719,2022-01-01,15.222062,89.884,66.486,78.294,3.3,0.4,3.104,2024-03-20 18:11:40
2022-08-15 00:00:00+00:00,29.559,19.659,23.952,2022-01-01,15.222062,85.206,67.386,75.114,-2.599,0.5,-1.767,2024-03-20 18:11:40
2022-08-16 00:00:00+00:00,29.309,17.759,24.494,2022-01-01,15.222062,84.756,63.966,76.089,-0.25,-1.9,0.542,2024-03-20 18:11:40
2022-08-17 00:00:00+00:00,32.158,17.358,25.977,2022-01-01,15.222062,89.884,63.244,78.759,2.849,-0.401,1.483,2024-03-20 18:11:40
2022-08-18 00:00:00+00:00,32.458,21.259,26.623,2022-01-01,15.222062,90.424,70.266,79.921,0.3,3.901,0.646,2024-03-20 18:11:40
2022-08-19 00:00:00+00:00,24.858,18.909,21.652,2022-01-01,15.222062,76.744,66.036,70.974,-7.6,-2.35,-4.971,2024-03-20 18:11:40
2022-08-20 00:00:00+00:00,21.659,18.309,19.844,2022-01-01,15.222062,70.986,64.956,67.719,-3.199,-0.6,-1.808,2024-03-20 18:11:40
2022-08-21 00:00:00+00:00,23.409,14.859,19.054,2022-01-01,15.222062,74.136,58.746,66.297,1.75,-3.45,-0.79,2024-03-20 18:11:40
